date,product_id,category,units_sold,units_ordered,price,discount(%),weather,season,demand,promotion,holiday,units_sold_ma7,lag_1,revenue,month
2022-04-04,P018,Makeup,5,6,499,0,Humid,Summer,Medium,No,No,4.428571428571429,2.0,2495,2022-04
2022-04-09,P018,Makeup,0,1,499,0,Hot,Summer,Low,No,Yes,3.857142857142857,5.0,0,2022-04
2022-04-12,P018,Makeup,3,6,499,0,Humid,Summer,Medium,No,No,3.7142857142857144,0.0,1497,2022-04
2022-04-15,P018,Makeup,3,5,499,25,Hot,Summer,Medium,Yes,No,3.5714285714285716,3.0,1497,2022-04
2022-04-15,P018,Makeup,6,6,499,10,Hot,Summer,High,Yes,No,3.857142857142857,3.0,2994,2022-04
2022-04-15,P018,Makeup,6,9,499,0,Hot,Summer,High,No,No,3.5714285714285716,6.0,2994,2022-04
2022-04-22,P018,Makeup,5,7,499,20,Sunny,Summer,Medium,Yes,No,4.0,6.0,2495,2022-04
2022-04-27,P018,Makeup,6,9,499,10,Hot,Summer,High,Yes,No,4.142857142857143,5.0,2994,2022-04
2022-04-27,P018,Makeup,5,8,499,20,Hot,Summer,Medium,Yes,No,4.857142857142857,6.0,2495,2022-04
2022-05-03,P018,Makeup,2,4,499,0,Hot,Summer,Low,No,No,4.714285714285714,5.0,998,2022-05
2022-05-08,P018,Makeup,3,6,499,25,Hot,Summer,Medium,Yes,Yes,4.714285714285714,2.0,1497,2022-05
2022-05-09,P018,Makeup,1,4,499,0,Sunny,Summer,Low,No,No,4.0,3.0,499,2022-05
2022-05-13,P018,Makeup,4,7,499,0,Sunny,Summer,Medium,No,No,3.7142857142857144,1.0,1996,2022-05
2022-05-15,P018,Makeup,1,2,499,0,Hot,Summer,Low,No,Yes,3.142857142857143,4.0,499,2022-05
2022-05-19,P018,Makeup,4,7,499,0,Hot,Summer,Medium,No,No,2.857142857142857,1.0,1996,2022-05
2022-05-22,P018,Makeup,3,4,499,0,Hot,Summer,Medium,No,Yes,2.5714285714285716,4.0,1497,2022-05
2022-05-25,P018,Makeup,3,4,499,0,Hot,Summer,Medium,No,No,2.7142857142857144,3.0,1497,2022-05
2022-05-26,P018,Makeup,0,0,499,0,Hot,Summer,Low,No,No,2.2857142857142856,3.0,0,2022-05
2022-05-27,P018,Makeup,2,4,499,0,Sunny,Summer,Low,No,No,2.4285714285714284,0.0,998,2022-05
2022-05-28,P018,Makeup,0,3,499,0,Sunny,Summer,Low,No,Yes,1.8571428571428572,2.0,0,2022-05
2022-05-29,P018,Makeup,1,4,499,20,Sunny,Summer,Low,Yes,Yes,1.8571428571428572,0.0,499,2022-05
2022-06-03,P018,Makeup,6,6,499,0,Rainy,Monsoon,High,No,No,2.142857142857143,1.0,2994,2022-06
2022-06-03,P018,Makeup,1,2,499,0,Rainy,Monsoon,Low,No,No,1.8571428571428572,6.0,499,2022-06
2022-06-06,P018,Makeup,6,7,499,0,Rainy,Monsoon,High,No,No,2.2857142857142856,1.0,2994,2022-06
2022-06-10,P018,Makeup,4,7,499,0,Rainy,Monsoon,Medium,No,No,2.857142857142857,6.0,1996,2022-06
2022-06-12,P018,Makeup,7,10,499,0,Rainy,Monsoon,High,No,Yes,3.5714285714285716,4.0,3493,2022-06
2022-06-14,P018,Makeup,5,6,499,0,Cloudy,Monsoon,Medium,No,No,4.285714285714286,7.0,2495,2022-06
2022-06-16,P018,Makeup,0,3,499,0,Cloudy,Monsoon,Low,No,No,4.142857142857143,5.0,0,2022-06
2022-06-18,P018,Makeup,2,2,499,0,Humid,Monsoon,Low,No,Yes,3.5714285714285716,0.0,998,2022-06
2022-06-18,P018,Makeup,5,8,499,0,Humid,Monsoon,Medium,No,Yes,4.142857142857143,2.0,2495,2022-06
2022-06-20,P018,Makeup,6,7,499,15,Rainy,Monsoon,High,Yes,No,4.142857142857143,5.0,2994,2022-06
2022-06-24,P018,Makeup,4,6,499,0,Cloudy,Monsoon,Medium,No,No,4.142857142857143,6.0,1996,2022-06
2022-06-24,P018,Makeup,6,9,499,25,Cloudy,Monsoon,High,Yes,No,4.0,4.0,2994,2022-06
2022-06-26,P018,Makeup,3,4,499,0,Rainy,Monsoon,Medium,No,Yes,3.7142857142857144,6.0,1497,2022-06
2022-06-27,P018,Makeup,4,6,499,0,Rainy,Monsoon,Medium,No,No,4.285714285714286,3.0,1996,2022-06
2022-06-28,P018,Makeup,6,6,499,5,Rainy,Monsoon,High,Yes,No,4.857142857142857,4.0,2994,2022-06
2022-06-30,P018,Makeup,6,8,499,0,Rainy,Monsoon,High,No,No,5.0,6.0,2994,2022-06
2022-07-06,P018,Makeup,7,8,499,0,Rainy,Monsoon,High,No,No,5.142857142857143,6.0,3493,2022-07
2022-07-10,P018,Makeup,6,7,499,5,Rainy,Monsoon,High,Yes,Yes,5.428571428571429,7.0,2994,2022-07
2022-07-11,P018,Makeup,1,2,499,0,Rainy,Monsoon,Low,No,No,4.714285714285714,6.0,499,2022-07
2022-07-14,P018,Makeup,1,3,499,0,Rainy,Monsoon,Low,No,No,4.428571428571429,1.0,499,2022-07
2022-07-15,P018,Makeup,6,9,499,0,Rainy,Monsoon,High,No,No,4.714285714285714,1.0,2994,2022-07
2022-07-15,P018,Makeup,4,5,499,0,Rainy,Monsoon,Medium,No,No,4.428571428571429,6.0,1996,2022-07
2022-07-17,P018,Makeup,6,7,499,0,Humid,Monsoon,High,No,Yes,4.428571428571429,4.0,2994,2022-07
2022-07-17,P018,Makeup,4,7,499,0,Humid,Monsoon,Medium,No,Yes,4.0,6.0,1996,2022-07
2022-07-17,P018,Makeup,2,2,499,0,Humid,Monsoon,Low,No,Yes,3.4285714285714284,4.0,998,2022-07
2022-07-23,P018,Makeup,3,5,499,0,Rainy,Monsoon,Medium,No,Yes,3.7142857142857144,2.0,1497,2022-07
2022-07-23,P018,Makeup,3,4,499,15,Rainy,Monsoon,Medium,Yes,Yes,4.0,3.0,1497,2022-07
2022-07-27,P018,Makeup,5,7,499,0,Rainy,Monsoon,Medium,No,No,3.857142857142857,3.0,2495,2022-07
2022-07-28,P018,Makeup,5,6,499,25,Humid,Monsoon,Medium,Yes,No,4.0,5.0,2495,2022-07
2022-07-29,P018,Makeup,1,1,499,0,Rainy,Monsoon,Low,No,No,3.2857142857142856,5.0,499,2022-07
2022-07-31,P018,Makeup,2,4,499,10,Rainy,Monsoon,Low,Yes,Yes,3.0,1.0,998,2022-07
2022-08-02,P018,Makeup,4,5,499,25,Humid,Monsoon,Medium,Yes,No,3.2857142857142856,2.0,1996,2022-08
2022-08-04,P018,Makeup,3,4,499,0,Humid,Monsoon,Medium,No,No,3.2857142857142856,4.0,1497,2022-08
2022-08-06,P018,Makeup,1,4,499,0,Rainy,Monsoon,Low,No,Yes,3.0,3.0,499,2022-08
2022-08-07,P018,Makeup,2,5,499,0,Cloudy,Monsoon,Low,No,Yes,2.5714285714285716,1.0,998,2022-08
2022-08-11,P018,Makeup,0,3,499,0,Rainy,Monsoon,Low,No,No,1.8571428571428572,2.0,0,2022-08
2022-08-13,P018,Makeup,3,4,499,0,Humid,Monsoon,Medium,No,Yes,2.142857142857143,0.0,1497,2022-08
2022-08-19,P018,Makeup,6,8,499,0,Rainy,Monsoon,High,No,No,2.7142857142857144,3.0,2994,2022-08
2022-08-19,P018,Makeup,5,5,499,0,Rainy,Monsoon,Medium,No,No,2.857142857142857,6.0,2495,2022-08
2022-08-19,P018,Makeup,3,4,499,0,Rainy,Monsoon,Medium,No,No,2.857142857142857,5.0,1497,2022-08
2022-08-25,P018,Makeup,3,4,499,5,Rainy,Monsoon,Medium,Yes,No,3.142857142857143,3.0,1497,2022-08
2022-08-25,P018,Makeup,6,6,499,0,Rainy,Monsoon,High,No,No,3.7142857142857144,3.0,2994,2022-08
2022-08-28,P018,Makeup,2,3,499,10,Rainy,Monsoon,Low,Yes,Yes,4.0,6.0,998,2022-08
2022-09-06,P018,Makeup,3,5,499,0,Rainy,Monsoon,Medium,No,No,4.0,2.0,1497,2022-09
2022-09-07,P018,Makeup,5,5,499,0,Humid,Monsoon,Medium,No,No,3.857142857142857,3.0,2495,2022-09
2022-09-08,P018,Makeup,4,5,499,10,Humid,Monsoon,Medium,Yes,No,3.7142857142857144,5.0,1996,2022-09
2022-09-09,P018,Makeup,1,1,499,0,Rainy,Monsoon,Low,No,No,3.4285714285714284,4.0,499,2022-09
2022-09-23,P018,Makeup,3,3,499,0,Rainy,Monsoon,Medium,No,No,3.4285714285714284,1.0,1497,2022-09
2022-09-25,P018,Makeup,4,6,499,0,Humid,Monsoon,Medium,No,Yes,3.142857142857143,3.0,1996,2022-09
2022-09-26,P018,Makeup,2,5,499,15,Rainy,Monsoon,Low,Yes,No,3.142857142857143,4.0,998,2022-09
2022-09-29,P018,Makeup,4,7,499,0,Humid,Monsoon,Medium,No,No,3.2857142857142856,2.0,1996,2022-09
2022-09-29,P018,Makeup,1,2,499,0,Humid,Monsoon,Low,No,No,2.7142857142857144,4.0,499,2022-09
2022-09-29,P018,Makeup,3,6,499,5,Humid,Monsoon,Medium,Yes,No,2.5714285714285716,1.0,1497,2022-09
2022-09-29,P018,Makeup,3,5,499,0,Humid,Monsoon,Medium,No,No,2.857142857142857,3.0,1497,2022-09
2022-10-03,P018,Makeup,3,6,499,0,Sunny,Autumn,Medium,No,No,2.857142857142857,3.0,1497,2022-10
2022-10-06,P018,Makeup,3,5,499,0,Cloudy,Autumn,Medium,No,No,2.7142857142857144,3.0,1497,2022-10
2022-10-07,P018,Makeup,4,7,499,0,Pleasant,Autumn,Medium,No,No,3.0,3.0,1996,2022-10
2022-10-07,P018,Makeup,2,3,499,0,Pleasant,Autumn,Low,No,No,2.7142857142857144,4.0,998,2022-10
2022-10-08,P018,Makeup,7,10,499,20,Cloudy,Autumn,High,Yes,Yes,3.5714285714285716,2.0,3493,2022-10
2022-10-10,P018,Makeup,2,4,499,0,Cloudy,Autumn,Low,No,No,3.4285714285714284,7.0,998,2022-10
2022-10-11,P018,Makeup,4,5,499,0,Cloudy,Autumn,Medium,No,No,3.5714285714285716,2.0,1996,2022-10
2022-10-14,P018,Makeup,4,5,499,5,Sunny,Autumn,Medium,Yes,No,3.7142857142857144,4.0,1996,2022-10
2022-10-21,P018,Makeup,6,6,499,0,Pleasant,Autumn,High,No,No,4.142857142857143,4.0,2994,2022-10
2022-10-23,P018,Makeup,6,9,499,0,Pleasant,Autumn,High,No,Yes,4.428571428571429,6.0,2994,2022-10
2022-10-26,P018,Makeup,4,5,499,0,Cloudy,Autumn,Medium,No,No,4.714285714285714,6.0,1996,2022-10
2022-10-26,P018,Makeup,4,6,499,0,Cloudy,Autumn,Medium,No,No,4.285714285714286,4.0,1996,2022-10
2022-10-28,P018,Makeup,2,5,499,0,Cloudy,Autumn,Low,No,No,4.285714285714286,4.0,998,2022-10
2022-10-29,P018,Makeup,3,5,499,15,Pleasant,Autumn,Medium,Yes,Yes,4.142857142857143,2.0,1497,2022-10
2022-10-29,P018,Makeup,2,3,499,10,Pleasant,Autumn,Low,Yes,Yes,3.857142857142857,3.0,998,2022-10
2022-10-30,P018,Makeup,0,2,499,0,Pleasant,Autumn,Low,No,Yes,3.0,2.0,0,2022-10
2022-11-01,P018,Makeup,6,8,499,0,Cloudy,Autumn,High,No,No,3.0,0.0,2994,2022-11
2022-11-04,P018,Makeup,3,4,499,0,Cloudy,Autumn,Medium,No,Yes,2.857142857142857,6.0,1497,2022-11
2022-11-04,P018,Makeup,2,2,499,0,Cloudy,Autumn,Low,No,Yes,2.5714285714285716,3.0,998,2022-11
2022-11-11,P018,Makeup,5,8,499,25,Pleasant,Autumn,Medium,Yes,No,3.0,2.0,2495,2022-11
2022-11-12,P018,Makeup,6,9,499,0,Pleasant,Autumn,High,No,Yes,3.4285714285714284,5.0,2994,2022-11
2022-11-20,P018,Makeup,1,3,499,0,Cloudy,Autumn,Low,No,Yes,3.2857142857142856,6.0,499,2022-11
2022-11-24,P018,Makeup,9,12,499,0,Pleasant,Autumn,High,No,No,4.571428571428571,1.0,4491,2022-11
2022-12-01,P018,Makeup,0,2,499,0,Sunny,Winter,Low,No,No,3.7142857142857144,9.0,0,2022-12
2022-12-04,P018,Makeup,0,1,499,0,Sunny,Winter,Low,No,Yes,3.2857142857142856,0.0,0,2022-12
2022-12-04,P018,Makeup,3,4,499,0,Sunny,Winter,Medium,No,Yes,3.4285714285714284,0.0,1497,2022-12
2022-12-06,P018,Makeup,6,6,499,0,Sunny,Winter,High,No,No,3.5714285714285716,3.0,2994,2022-12
2022-12-10,P018,Makeup,4,7,499,15,Cold,Winter,Medium,Yes,Yes,3.2857142857142856,6.0,1996,2022-12
2022-12-10,P018,Makeup,2,5,499,0,Cold,Winter,Low,No,Yes,3.4285714285714284,4.0,998,2022-12
2022-12-12,P018,Makeup,1,2,499,0,Cold,Winter,Low,No,No,2.2857142857142856,2.0,499,2022-12
2022-12-20,P018,Makeup,4,4,499,0,Cold,Winter,Medium,No,No,2.857142857142857,1.0,1996,2022-12
2022-12-29,P018,Makeup,3,4,499,0,Sunny,Winter,Medium,No,No,3.2857142857142856,4.0,1497,2022-12
2022-12-29,P018,Makeup,1,3,499,0,Sunny,Winter,Low,No,No,3.0,3.0,499,2022-12
2022-12-31,P018,Makeup,4,4,499,0,Sunny,Winter,Medium,No,Yes,2.7142857142857144,1.0,1996,2022-12
2023-01-01,P018,Makeup,4,7,499,0,Cold,Winter,Medium,No,Yes,2.7142857142857144,4.0,1996,2023-01
2023-01-02,P018,Makeup,6,6,499,15,Cloudy,Winter,High,Yes,No,3.2857142857142856,4.0,2994,2023-01
2023-01-04,P018,Makeup,6,6,499,0,Cold,Winter,High,No,No,4.0,6.0,2994,2023-01
2023-01-07,P018,Makeup,4,4,499,0,Cold,Winter,Medium,No,Yes,4.0,6.0,1996,2023-01
2023-01-11,P018,Makeup,4,6,499,0,Cold,Winter,Medium,No,No,4.142857142857143,4.0,1996,2023-01
2023-01-15,P018,Makeup,3,4,499,0,Sunny,Winter,Medium,No,Yes,4.428571428571429,4.0,1497,2023-01
2023-01-26,P018,Makeup,1,3,499,0,Cold,Winter,Low,No,No,4.0,3.0,499,2023-01
2023-01-29,P018,Makeup,2,3,499,0,Cold,Winter,Low,No,Yes,3.7142857142857144,1.0,998,2023-01
2023-01-30,P018,Makeup,4,6,499,0,Cold,Winter,Medium,No,No,3.4285714285714284,2.0,1996,2023-01
2023-02-01,P018,Makeup,2,4,499,0,Cold,Winter,Low,No,No,2.857142857142857,4.0,998,2023-02
2023-02-07,P018,Makeup,8,8,499,0,Sunny,Winter,High,No,No,3.4285714285714284,2.0,3992,2023-02
2023-02-08,P018,Makeup,3,4,499,0,Cold,Winter,Medium,No,No,3.2857142857142856,8.0,1497,2023-02
2023-02-08,P018,Makeup,3,4,499,10,Cold,Winter,Medium,Yes,No,3.2857142857142856,3.0,1497,2023-02
2023-02-11,P018,Makeup,1,4,499,0,Sunny,Winter,Low,No,Yes,3.2857142857142856,3.0,499,2023-02
2023-02-24,P018,Makeup,1,4,499,0,Cold,Winter,Low,No,No,3.142857142857143,1.0,499,2023-02
2023-03-05,P018,Makeup,5,6,499,5,Hot,Summer,Medium,Yes,Yes,3.2857142857142856,1.0,2495,2023-03
2023-03-05,P018,Makeup,2,3,499,0,Hot,Summer,Low,No,Yes,3.2857142857142856,5.0,998,2023-03
2023-03-11,P018,Makeup,6,7,499,0,Humid,Summer,High,No,Yes,3.0,2.0,2994,2023-03
2023-03-11,P018,Makeup,1,1,499,0,Humid,Summer,Low,No,Yes,2.7142857142857144,6.0,499,2023-03
2023-03-12,P018,Makeup,2,2,499,0,Sunny,Summer,Low,No,Yes,2.5714285714285716,1.0,998,2023-03
2023-03-13,P018,Makeup,5,6,499,0,Hot,Summer,Medium,No,No,3.142857142857143,2.0,2495,2023-03
2023-03-18,P018,Makeup,2,5,499,0,Sunny,Summer,Low,No,Yes,3.2857142857142856,5.0,998,2023-03
2023-03-19,P018,Makeup,4,7,499,0,Sunny,Summer,Medium,No,Yes,3.142857142857143,2.0,1996,2023-03
2023-03-19,P018,Makeup,3,4,499,0,Sunny,Summer,Medium,No,Yes,3.2857142857142856,4.0,1497,2023-03
2023-03-23,P018,Makeup,2,2,499,0,Hot,Summer,Low,No,No,2.7142857142857144,3.0,998,2023-03
2023-03-24,P018,Makeup,2,3,499,0,Humid,Summer,Low,No,No,2.857142857142857,2.0,998,2023-03
2023-03-26,P018,Makeup,4,4,499,0,Hot,Summer,Medium,No,Yes,3.142857142857143,2.0,1996,2023-03
2023-03-27,P018,Makeup,0,0,499,0,Hot,Summer,Low,No,No,2.4285714285714284,4.0,0,2023-03
2023-04-05,P018,Makeup,0,3,499,0,Hot,Summer,Low,No,No,2.142857142857143,0.0,0,2023-04
2023-04-13,P018,Makeup,6,8,499,0,Hot,Summer,High,No,No,2.4285714285714284,0.0,2994,2023-04
2023-04-14,P018,Makeup,2,2,499,0,Hot,Summer,Low,No,No,2.2857142857142856,6.0,998,2023-04
2023-04-15,P018,Makeup,1,4,499,0,Sunny,Summer,Low,No,Yes,2.142857142857143,2.0,499,2023-04
2023-04-16,P018,Makeup,2,3,499,0,Hot,Summer,Low,No,Yes,2.142857142857143,1.0,998,2023-04
2023-04-16,P018,Makeup,5,5,499,0,Hot,Summer,Medium,No,Yes,2.2857142857142856,2.0,2495,2023-04
2023-04-16,P018,Makeup,6,6,499,0,Hot,Summer,High,No,Yes,3.142857142857143,5.0,2994,2023-04
2023-04-22,P018,Makeup,5,8,499,0,Hot,Summer,Medium,No,Yes,3.857142857142857,6.0,2495,2023-04
2023-04-23,P018,Makeup,7,8,499,0,Hot,Summer,High,No,Yes,4.0,5.0,3493,2023-04
2023-04-23,P018,Makeup,2,2,499,0,Hot,Summer,Low,No,Yes,4.0,7.0,998,2023-04
2023-04-24,P018,Makeup,5,8,499,0,Hot,Summer,Medium,No,No,4.571428571428571,2.0,2495,2023-04
2023-04-29,P018,Makeup,3,3,499,0,Hot,Summer,Medium,No,Yes,4.714285714285714,5.0,1497,2023-04
2023-05-03,P018,Makeup,2,5,499,0,Hot,Summer,Low,No,No,4.285714285714286,3.0,998,2023-05
2023-05-04,P018,Makeup,8,9,499,25,Sunny,Summer,High,Yes,No,4.571428571428571,2.0,3992,2023-05
2023-05-06,P018,Makeup,3,3,499,0,Hot,Summer,Medium,No,Yes,4.285714285714286,8.0,1497,2023-05
2023-05-09,P018,Makeup,4,6,499,0,Sunny,Summer,Medium,No,No,3.857142857142857,3.0,1996,2023-05
2023-05-11,P018,Makeup,4,4,499,0,Hot,Summer,Medium,No,No,4.142857142857143,4.0,1996,2023-05
2023-05-25,P018,Makeup,4,6,499,0,Sunny,Summer,Medium,No,No,4.0,4.0,1996,2023-05
2023-05-25,P018,Makeup,6,9,499,0,Sunny,Summer,High,No,No,4.428571428571429,4.0,2994,2023-05
2023-05-25,P018,Makeup,6,8,499,0,Sunny,Summer,High,No,No,5.0,6.0,2994,2023-05
2023-05-29,P018,Makeup,3,3,499,0,Hot,Summer,Medium,No,No,4.285714285714286,6.0,1497,2023-05
2023-06-01,P018,Makeup,1,2,499,15,Humid,Monsoon,Low,Yes,No,4.0,3.0,499,2023-06
2023-06-05,P018,Makeup,10,12,499,5,Rainy,Monsoon,High,Yes,No,4.857142857142857,1.0,4990,2023-06
2023-06-07,P018,Makeup,1,1,499,0,Rainy,Monsoon,Low,No,No,4.428571428571429,10.0,499,2023-06
2023-06-09,P018,Makeup,8,9,499,5,Rainy,Monsoon,High,Yes,No,5.0,1.0,3992,2023-06
2023-06-10,P018,Makeup,8,10,499,5,Rainy,Monsoon,High,Yes,Yes,5.285714285714286,8.0,3992,2023-06
2023-06-11,P018,Makeup,3,4,499,5,Rainy,Monsoon,Medium,Yes,Yes,4.857142857142857,8.0,1497,2023-06
2023-06-12,P018,Makeup,5,8,499,0,Rainy,Monsoon,Medium,No,No,5.142857142857143,3.0,2495,2023-06
2023-06-12,P018,Makeup,7,10,499,10,Rainy,Monsoon,High,Yes,No,6.0,5.0,3493,2023-06
2023-06-13,P018,Makeup,2,2,499,0,Rainy,Monsoon,Low,No,No,4.857142857142857,7.0,998,2023-06
2023-06-17,P018,Makeup,1,1,499,0,Rainy,Monsoon,Low,No,Yes,4.857142857142857,2.0,499,2023-06
2023-06-17,P018,Makeup,4,7,499,0,Rainy,Monsoon,Medium,No,Yes,4.285714285714286,1.0,1996,2023-06
2023-06-18,P018,Makeup,2,3,499,0,Rainy,Monsoon,Low,No,Yes,3.4285714285714284,4.0,998,2023-06
2023-06-19,P018,Makeup,2,5,499,0,Humid,Monsoon,Low,No,No,3.2857142857142856,2.0,998,2023-06
2023-06-24,P018,Makeup,4,6,499,0,Rainy,Monsoon,Medium,No,Yes,3.142857142857143,2.0,1996,2023-06
2023-06-26,P018,Makeup,2,3,499,0,Humid,Monsoon,Low,No,No,2.4285714285714284,4.0,998,2023-06
2023-06-27,P018,Makeup,5,7,499,0,Humid,Monsoon,Medium,No,No,2.857142857142857,2.0,2495,2023-06
2023-06-27,P018,Makeup,8,8,499,15,Humid,Monsoon,High,Yes,No,3.857142857142857,5.0,3992,2023-06
2023-06-27,P018,Makeup,3,6,499,0,Humid,Monsoon,Medium,No,No,3.7142857142857144,8.0,1497,2023-06
2023-06-28,P018,Makeup,3,6,499,0,Rainy,Monsoon,Medium,No,No,3.857142857142857,3.0,1497,2023-06
2023-06-28,P018,Makeup,3,4,499,10,Rainy,Monsoon,Medium,Yes,No,4.0,3.0,1497,2023-06
2023-07-04,P018,Makeup,4,7,499,15,Humid,Monsoon,Medium,Yes,No,4.0,3.0,1996,2023-07
2023-07-04,P018,Makeup,2,2,499,0,Humid,Monsoon,Low,No,No,4.0,4.0,998,2023-07
2023-07-15,P018,Makeup,3,4,499,0,Cloudy,Monsoon,Medium,No,Yes,3.7142857142857144,2.0,1497,2023-07
2023-07-16,P018,Makeup,3,4,499,0,Rainy,Monsoon,Medium,No,Yes,3.0,3.0,1497,2023-07
2023-07-16,P018,Makeup,3,5,499,0,Rainy,Monsoon,Medium,No,Yes,3.0,3.0,1497,2023-07
2023-07-18,P018,Makeup,1,1,499,0,Humid,Monsoon,Low,No,No,2.7142857142857144,3.0,499,2023-07
2023-07-20,P018,Makeup,0,1,499,0,Humid,Monsoon,Low,No,No,2.2857142857142856,1.0,0,2023-07
2023-07-22,P018,Makeup,3,3,499,0,Humid,Monsoon,Medium,No,Yes,2.142857142857143,0.0,1497,2023-07
2023-07-23,P018,Makeup,5,8,499,0,Rainy,Monsoon,Medium,No,Yes,2.5714285714285716,3.0,2495,2023-07
2023-07-28,P018,Makeup,5,5,499,0,Rainy,Monsoon,Medium,No,No,2.857142857142857,5.0,2495,2023-07
2023-07-30,P018,Makeup,1,2,499,0,Humid,Monsoon,Low,No,Yes,2.5714285714285716,5.0,499,2023-07
2023-08-04,P018,Makeup,2,2,499,0,Humid,Monsoon,Low,No,No,2.4285714285714284,1.0,998,2023-08
2023-08-07,P018,Makeup,7,8,499,10,Humid,Monsoon,High,Yes,No,3.2857142857142856,2.0,3493,2023-08
2023-08-12,P018,Makeup,10,13,499,15,Humid,Monsoon,High,Yes,Yes,4.714285714285714,7.0,4990,2023-08
2023-08-15,P018,Makeup,5,5,499,0,Cloudy,Monsoon,Medium,No,Yes,5.0,10.0,2495,2023-08
2023-08-16,P018,Makeup,3,5,499,0,Rainy,Monsoon,Medium,No,No,4.714285714285714,5.0,1497,2023-08
2023-08-18,P018,Makeup,4,4,499,0,Rainy,Monsoon,Medium,No,No,4.571428571428571,3.0,1996,2023-08
2023-08-25,P018,Makeup,2,4,499,0,Humid,Monsoon,Low,No,No,4.714285714285714,4.0,998,2023-08
2023-08-26,P018,Makeup,4,4,499,0,Rainy,Monsoon,Medium,No,Yes,5.0,2.0,1996,2023-08
2023-09-08,P018,Makeup,1,3,499,0,Humid,Monsoon,Low,No,No,4.142857142857143,4.0,499,2023-09
2023-09-09,P018,Makeup,2,5,499,0,Rainy,Monsoon,Low,No,Yes,3.0,1.0,998,2023-09
2023-09-10,P018,Makeup,7,8,499,20,Humid,Monsoon,High,Yes,Yes,3.2857142857142856,2.0,3493,2023-09
2023-09-10,P018,Makeup,4,7,499,0,Humid,Monsoon,Medium,No,Yes,3.4285714285714284,7.0,1996,2023-09
2023-09-10,P018,Makeup,4,4,499,0,Humid,Monsoon,Medium,No,Yes,3.4285714285714284,4.0,1996,2023-09
2023-09-11,P018,Makeup,3,3,499,0,Rainy,Monsoon,Medium,No,No,3.5714285714285716,4.0,1497,2023-09
2023-09-12,P018,Makeup,2,3,499,0,Rainy,Monsoon,Low,No,No,3.2857142857142856,3.0,998,2023-09
2023-09-19,P018,Makeup,1,4,499,0,Rainy,Monsoon,Low,No,No,3.2857142857142856,2.0,499,2023-09
2023-09-23,P018,Makeup,5,5,499,0,Rainy,Monsoon,Medium,No,Yes,3.7142857142857144,1.0,2495,2023-09
2023-09-24,P018,Makeup,4,7,499,5,Humid,Monsoon,Medium,Yes,Yes,3.2857142857142856,5.0,1996,2023-09
2023-09-25,P018,Makeup,3,4,499,0,Rainy,Monsoon,Medium,No,No,3.142857142857143,4.0,1497,2023-09
2023-09-25,P018,Makeup,5,7,499,0,Rainy,Monsoon,Medium,No,No,3.2857142857142856,3.0,2495,2023-09
2023-09-30,P018,Makeup,6,8,499,0,Humid,Monsoon,High,No,Yes,3.7142857142857144,5.0,2994,2023-09
2023-09-30,P018,Makeup,3,3,499,0,Humid,Monsoon,Medium,No,Yes,3.857142857142857,6.0,1497,2023-09
2023-10-03,P018,Makeup,4,5,499,0,Sunny,Autumn,Medium,No,No,4.285714285714286,3.0,1996,2023-10
2023-10-06,P018,Makeup,3,6,499,0,Cloudy,Autumn,Medium,No,No,4.0,4.0,1497,2023-10
2023-10-12,P018,Makeup,5,8,499,0,Cloudy,Autumn,Medium,No,No,4.142857142857143,3.0,2495,2023-10
2023-10-13,P018,Makeup,1,3,499,0,Sunny,Autumn,Low,No,No,3.857142857142857,5.0,499,2023-10
2023-10-13,P018,Makeup,2,2,499,0,Sunny,Autumn,Low,No,No,3.4285714285714284,1.0,998,2023-10
2023-10-14,P018,Makeup,1,3,499,0,Cloudy,Autumn,Low,No,Yes,2.7142857142857144,2.0,499,2023-10
2023-10-15,P018,Makeup,0,3,499,0,Pleasant,Autumn,Low,No,Yes,2.2857142857142856,1.0,0,2023-10
2023-10-16,P018,Makeup,3,3,499,20,Sunny,Autumn,Medium,Yes,No,2.142857142857143,0.0,1497,2023-10
2023-10-18,P018,Makeup,8,8,499,0,Pleasant,Autumn,High,No,No,2.857142857142857,3.0,3992,2023-10
2023-10-19,P018,Makeup,4,6,499,0,Cloudy,Autumn,Medium,No,No,2.7142857142857144,8.0,1996,2023-10
2023-10-22,P018,Makeup,7,7,499,5,Pleasant,Autumn,High,Yes,Yes,3.5714285714285716,4.0,3493,2023-10
2023-10-25,P018,Makeup,2,5,499,0,Pleasant,Autumn,Low,No,No,3.5714285714285716,7.0,998,2023-10
2023-10-25,P018,Makeup,5,8,499,0,Pleasant,Autumn,Medium,No,No,4.142857142857143,2.0,2495,2023-10
2023-10-27,P018,Makeup,8,9,499,25,Pleasant,Autumn,High,Yes,No,5.285714285714286,5.0,3992,2023-10
2023-10-31,P018,Makeup,0,0,499,0,Pleasant,Autumn,Low,No,No,4.857142857142857,8.0,0,2023-10
2023-11-09,P018,Makeup,5,6,499,10,Cloudy,Autumn,Medium,Yes,No,4.428571428571429,0.0,2495,2023-11
2023-11-14,P018,Makeup,4,5,499,0,Pleasant,Autumn,Medium,No,No,4.428571428571429,5.0,1996,2023-11
2023-11-18,P018,Makeup,5,5,499,20,Pleasant,Autumn,Medium,Yes,Yes,4.142857142857143,4.0,2495,2023-11
