date,product_id,category,units_sold,units_ordered,price,discount(%),weather,season,demand,promotion,holiday,revenue,revenue_ma7,lag_1,promotion_flag,holiday_flag,month
2022-09-30,P023,Sweets,5,8,600,0,Rainy,Monsoon,Low,No,No,3000.0,3171.4285714285716,1800.0,0,0,2022-09
2022-10-14,P023,Sweets,6,9,600,0,Sunny,Autumn,Low,No,No,3600.0,3342.8571428571427,3000.0,0,0,2022-10
2022-10-18,P023,Sweets,6,8,600,0,Cloudy,Autumn,Low,No,No,3600.0,3600.0,3600.0,0,0,2022-10
2022-10-21,P023,Sweets,3,5,600,0,Pleasant,Autumn,Low,No,No,1800.0,3600.0,3600.0,0,0,2022-10
2022-10-25,P023,Sweets,23,26,600,25,Pleasant,Autumn,High,Yes,No,10350.0,4050.0,1800.0,1,0,2022-10
2022-10-27,P023,Sweets,7,8,600,0,Sunny,Autumn,Medium,No,No,4200.0,4050.0,10350.0,0,0,2022-10
2022-11-01,P023,Sweets,8,8,600,0,Cloudy,Autumn,Medium,No,No,4800.0,4478.571428571428,4200.0,0,0,2022-11
2022-11-13,P023,Sweets,4,5,600,0,Cloudy,Autumn,Low,No,Yes,2400.0,4392.857142857143,4800.0,0,1,2022-11
2022-11-25,P023,Sweets,7,9,600,0,Cloudy,Autumn,Medium,No,No,4200.0,4478.571428571428,2400.0,0,0,2022-11
2022-11-26,P023,Sweets,12,12,600,0,Cloudy,Autumn,Medium,No,Yes,7200.0,4992.857142857143,4200.0,0,1,2022-11
2022-11-27,P023,Sweets,11,13,600,0,Cloudy,Autumn,Medium,No,Yes,6600.0,5678.571428571428,7200.0,0,1,2022-11
2022-11-27,P023,Sweets,8,8,600,0,Cloudy,Autumn,Medium,No,Yes,4800.0,4885.714285714285,6600.0,0,1,2022-11
2022-11-28,P023,Sweets,6,9,600,0,Pleasant,Autumn,Low,No,No,3600.0,4800.0,4800.0,0,0,2022-11
2022-11-29,P023,Sweets,7,9,600,0,Pleasant,Autumn,Medium,No,No,4200.0,4714.285714285715,3600.0,0,0,2022-11
2022-12-02,P023,Sweets,8,9,600,0,Cold,Winter,Medium,No,No,4800.0,5057.142857142857,4200.0,0,0,2022-12
2022-12-05,P023,Sweets,9,10,600,0,Sunny,Winter,Medium,No,No,5400.0,5228.571428571428,4800.0,0,0,2022-12
2022-12-07,P023,Sweets,10,13,600,5,Sunny,Winter,Medium,Yes,No,5700.0,5014.285714285715,5400.0,1,0,2022-12
2022-12-11,P023,Sweets,3,3,600,0,Sunny,Winter,Low,No,Yes,1800.0,4328.571428571428,5700.0,0,1,2022-12
2022-12-12,P023,Sweets,7,9,600,0,Cold,Winter,Medium,No,No,4200.0,4242.857142857143,1800.0,0,0,2022-12
2022-12-20,P023,Sweets,8,11,600,0,Cold,Winter,Medium,No,No,4800.0,4414.285714285715,4200.0,0,0,2022-12
2022-12-23,P023,Sweets,6,8,600,0,Cold,Winter,Low,No,No,3600.0,4328.571428571428,4800.0,0,0,2022-12
2022-12-23,P023,Sweets,4,6,600,0,Cold,Winter,Low,No,No,2400.0,3985.714285714286,3600.0,0,0,2022-12
2022-12-26,P023,Sweets,11,14,600,0,Cold,Winter,Medium,No,No,6600.0,4157.142857142857,2400.0,0,0,2022-12
2023-01-04,P023,Sweets,5,6,600,0,Cold,Winter,Low,No,No,3000.0,3771.4285714285716,6600.0,0,0,2023-01
2023-01-04,P023,Sweets,8,11,600,0,Cold,Winter,Medium,No,No,4800.0,4200.0,3000.0,0,0,2023-01
2023-01-13,P023,Sweets,7,10,600,0,Cold,Winter,Medium,No,No,4200.0,4200.0,4800.0,0,0,2023-01
2023-01-17,P023,Sweets,4,6,600,5,Sunny,Winter,Low,Yes,No,2280.0,3840.0,4200.0,1,0,2023-01
2023-01-19,P023,Sweets,14,15,600,0,Cold,Winter,High,No,No,8400.0,4525.714285714285,2280.0,0,0,2023-01
2023-01-23,P023,Sweets,6,9,600,0,Cold,Winter,Low,No,No,3600.0,4697.142857142857,8400.0,0,0,2023-01
2023-01-24,P023,Sweets,6,9,600,0,Cold,Winter,Low,No,No,3600.0,4268.571428571428,3600.0,0,0,2023-01
2023-01-26,P023,Sweets,9,10,600,0,Cold,Winter,Medium,No,No,5400.0,4611.428571428572,3600.0,0,0,2023-01
2023-02-03,P023,Sweets,21,24,600,5,Sunny,Winter,High,Yes,No,11970.0,5635.714285714285,5400.0,1,0,2023-02
2023-02-11,P023,Sweets,10,12,600,0,Sunny,Winter,Medium,No,Yes,6000.0,5892.857142857143,11970.0,0,1,2023-02
2023-02-11,P023,Sweets,12,13,600,0,Sunny,Winter,Medium,No,Yes,7200.0,6595.714285714285,6000.0,0,1,2023-02
2023-02-16,P023,Sweets,8,10,600,0,Sunny,Winter,Medium,No,No,4800.0,6081.428571428572,7200.0,0,0,2023-02
2023-02-19,P023,Sweets,5,5,600,0,Sunny,Winter,Low,No,Yes,3000.0,5995.714285714285,4800.0,0,1,2023-02
2023-02-22,P023,Sweets,9,9,600,10,Cold,Winter,Medium,Yes,No,4860.0,6175.714285714285,3000.0,1,0,2023-02
2023-02-22,P023,Sweets,3,3,600,0,Cold,Winter,Low,No,No,1800.0,5661.428571428572,4860.0,0,0,2023-02
2023-02-24,P023,Sweets,9,9,600,5,Cold,Winter,Medium,Yes,No,5130.0,4684.285714285715,1800.0,1,0,2023-02
2023-02-26,P023,Sweets,10,11,600,0,Sunny,Winter,Medium,No,Yes,6000.0,4684.285714285715,5130.0,0,1,2023-02
2023-02-27,P023,Sweets,5,8,600,0,Cold,Winter,Low,No,No,3000.0,4084.285714285714,6000.0,0,0,2023-02
2023-03-03,P023,Sweets,8,9,600,15,Hot,Summer,Medium,Yes,No,4080.0,3981.4285714285716,3000.0,1,0,2023-03
2023-03-07,P023,Sweets,17,17,600,10,Sunny,Summer,High,Yes,No,9180.0,4864.285714285715,4080.0,1,0,2023-03
2023-03-24,P023,Sweets,7,7,600,0,Humid,Summer,Medium,No,No,4200.0,4770.0,9180.0,0,0,2023-03
2023-03-24,P023,Sweets,3,5,600,0,Humid,Summer,Low,No,No,1800.0,4770.0,4200.0,0,0,2023-03
2023-03-24,P023,Sweets,8,9,600,10,Humid,Summer,Medium,Yes,No,4320.0,4654.285714285715,1800.0,1,0,2023-03
2023-03-27,P023,Sweets,9,12,600,0,Hot,Summer,Medium,No,No,5400.0,4568.571428571428,4320.0,0,0,2023-03
2023-03-28,P023,Sweets,6,7,600,0,Humid,Summer,Low,No,No,3600.0,4654.285714285715,5400.0,0,0,2023-03
2023-04-12,P023,Sweets,13,13,600,25,Hot,Summer,Medium,Yes,No,5850.0,4907.142857142857,3600.0,1,0,2023-04
2023-04-21,P023,Sweets,6,6,600,0,Hot,Summer,Low,No,No,3600.0,4110.0,5850.0,0,0,2023-04
2023-04-27,P023,Sweets,10,10,600,0,Hot,Summer,Medium,No,No,6000.0,4367.142857142857,3600.0,0,0,2023-04
2023-04-30,P023,Sweets,15,17,600,0,Hot,Summer,High,No,Yes,9000.0,5395.714285714285,6000.0,0,1,2023-04
2023-05-02,P023,Sweets,6,9,600,0,Humid,Summer,Low,No,No,3600.0,5292.857142857143,9000.0,0,0,2023-05
2023-05-02,P023,Sweets,13,15,600,0,Humid,Summer,Medium,No,No,7800.0,5635.714285714285,3600.0,0,0,2023-05
2023-05-04,P023,Sweets,4,5,600,5,Sunny,Summer,Low,Yes,No,2280.0,5447.142857142857,7800.0,1,0,2023-05
2023-05-05,P023,Sweets,4,5,600,0,Hot,Summer,Low,No,No,2400.0,4954.285714285715,2280.0,0,0,2023-05
2023-05-09,P023,Sweets,4,5,600,0,Sunny,Summer,Low,No,No,2400.0,4782.857142857143,2400.0,0,0,2023-05
2023-05-16,P023,Sweets,13,16,600,0,Hot,Summer,Medium,No,No,7800.0,5040.0,2400.0,0,0,2023-05
2023-05-17,P023,Sweets,8,11,600,0,Sunny,Summer,Medium,No,No,4800.0,4440.0,7800.0,0,0,2023-05
2023-05-18,P023,Sweets,8,8,600,0,Hot,Summer,Medium,No,No,4800.0,4611.428571428572,4800.0,0,0,2023-05
2023-05-21,P023,Sweets,9,10,600,0,Hot,Summer,Medium,No,Yes,5400.0,4268.571428571428,4800.0,0,1,2023-05
2023-05-23,P023,Sweets,5,5,600,0,Sunny,Summer,Low,No,No,3000.0,4371.428571428572,5400.0,0,0,2023-05
2023-05-23,P023,Sweets,13,15,600,0,Sunny,Summer,Medium,No,No,7800.0,5142.857142857143,3000.0,0,0,2023-05
2023-05-25,P023,Sweets,9,12,600,0,Sunny,Summer,Medium,No,No,5400.0,5571.428571428572,7800.0,0,0,2023-05
2023-05-25,P023,Sweets,4,5,600,0,Sunny,Summer,Low,No,No,2400.0,4800.0,5400.0,0,0,2023-05
2023-05-26,P023,Sweets,14,16,600,15,Sunny,Summer,High,Yes,No,7140.0,5134.285714285715,2400.0,1,0,2023-05
2023-05-27,P023,Sweets,10,13,600,15,Humid,Summer,Medium,Yes,Yes,5100.0,5177.142857142857,7140.0,1,1,2023-05
2023-05-27,P023,Sweets,20,21,600,5,Humid,Summer,High,Yes,Yes,11400.0,6034.285714285715,5100.0,1,1,2023-05
2023-05-28,P023,Sweets,11,13,600,0,Hot,Summer,Medium,No,Yes,6600.0,6548.571428571428,11400.0,0,1,2023-05
2023-05-28,P023,Sweets,5,7,600,0,Hot,Summer,Low,No,Yes,3000.0,5862.857142857143,6600.0,0,1,2023-05
2023-06-01,P023,Sweets,4,4,600,0,Humid,Monsoon,Low,No,No,2400.0,5434.285714285715,3000.0,0,0,2023-06
2023-06-05,P023,Sweets,9,10,600,0,Rainy,Monsoon,Medium,No,No,5400.0,5862.857142857143,2400.0,0,0,2023-06
2023-06-06,P023,Sweets,7,8,600,0,Humid,Monsoon,Medium,No,No,4200.0,5442.857142857143,5400.0,0,0,2023-06
2023-06-06,P023,Sweets,3,3,600,0,Humid,Monsoon,Low,No,No,1800.0,4971.428571428572,4200.0,0,0,2023-06
2023-06-11,P023,Sweets,8,11,600,0,Rainy,Monsoon,Medium,No,Yes,4800.0,4028.5714285714284,1800.0,0,1,2023-06
2023-06-13,P023,Sweets,15,17,600,0,Rainy,Monsoon,High,No,No,9000.0,4371.428571428572,4800.0,0,0,2023-06
2023-06-16,P023,Sweets,12,12,600,5,Humid,Monsoon,Medium,Yes,No,6840.0,4920.0,9000.0,1,0,2023-06
2023-06-19,P023,Sweets,7,9,600,0,Humid,Monsoon,Medium,No,No,4200.0,5177.142857142857,6840.0,0,0,2023-06
2023-06-21,P023,Sweets,7,7,600,0,Rainy,Monsoon,Medium,No,No,4200.0,5005.714285714285,4200.0,0,0,2023-06
2023-06-22,P023,Sweets,6,7,600,0,Rainy,Monsoon,Low,No,No,3600.0,4920.0,4200.0,0,0,2023-06
2023-06-23,P023,Sweets,9,12,600,0,Humid,Monsoon,Medium,No,No,5400.0,5434.285714285715,3600.0,0,0,2023-06
2023-06-27,P023,Sweets,9,10,600,0,Humid,Monsoon,Medium,No,No,5400.0,5520.0,5400.0,0,0,2023-06
2023-06-28,P023,Sweets,2,3,600,0,Rainy,Monsoon,Low,No,No,1200.0,4405.714285714285,5400.0,0,0,2023-06
2023-06-29,P023,Sweets,9,10,600,0,Rainy,Monsoon,Medium,No,No,5400.0,4200.0,1200.0,0,0,2023-06
2023-07-01,P023,Sweets,6,9,600,0,Humid,Monsoon,Low,No,Yes,3600.0,4114.285714285715,5400.0,0,1,2023-07
2023-07-02,P023,Sweets,5,7,600,0,Rainy,Monsoon,Low,No,Yes,3000.0,3942.8571428571427,3600.0,0,1,2023-07
2023-07-03,P023,Sweets,6,9,600,0,Rainy,Monsoon,Low,No,No,3600.0,3942.8571428571427,3000.0,0,0,2023-07
2023-07-03,P023,Sweets,10,11,600,0,Rainy,Monsoon,Medium,No,No,6000.0,4028.5714285714284,3600.0,0,0,2023-07
2023-07-03,P023,Sweets,4,7,600,0,Rainy,Monsoon,Low,No,No,2400.0,3600.0,6000.0,0,0,2023-07
2023-07-03,P023,Sweets,5,5,600,0,Rainy,Monsoon,Low,No,No,3000.0,3857.1428571428573,2400.0,0,0,2023-07
2023-07-09,P023,Sweets,13,14,600,5,Rainy,Monsoon,Medium,Yes,Yes,7410.0,4144.285714285715,3000.0,1,1,2023-07
2023-07-10,P023,Sweets,6,8,600,0,Rainy,Monsoon,Low,No,No,3600.0,4144.285714285715,7410.0,0,0,2023-07
2023-07-12,P023,Sweets,13,16,600,10,Humid,Monsoon,Medium,Yes,No,7020.0,4718.571428571428,3600.0,1,0,2023-07
2023-07-19,P023,Sweets,6,6,600,0,Humid,Monsoon,Low,No,No,3600.0,4718.571428571428,7020.0,0,0,2023-07
2023-07-20,P023,Sweets,9,12,600,25,Humid,Monsoon,Medium,Yes,No,4050.0,4440.0,3600.0,1,0,2023-07
2023-07-23,P023,Sweets,8,11,600,0,Rainy,Monsoon,Medium,No,Yes,4800.0,4782.857142857143,4050.0,0,1,2023-07
2023-07-27,P023,Sweets,5,8,600,10,Humid,Monsoon,Low,Yes,No,2700.0,4740.0,4800.0,1,0,2023-07
2023-07-30,P023,Sweets,7,10,600,0,Humid,Monsoon,Medium,No,Yes,4200.0,4281.428571428572,2700.0,0,1,2023-07
2023-08-08,P023,Sweets,5,5,600,0,Rainy,Monsoon,Low,No,No,3000.0,4195.714285714285,4200.0,0,0,2023-08
2023-08-16,P023,Sweets,10,10,600,0,Rainy,Monsoon,Medium,No,No,6000.0,4050.0,3000.0,0,0,2023-08
2023-08-25,P023,Sweets,15,18,600,0,Humid,Monsoon,High,No,No,9000.0,4821.428571428572,6000.0,0,0,2023-08
2023-08-31,P023,Sweets,6,8,600,0,Humid,Monsoon,Low,No,No,3600.0,4757.142857142857,9000.0,0,0,2023-08
2023-08-31,P023,Sweets,5,7,600,0,Humid,Monsoon,Low,No,No,3000.0,4500.0,3600.0,0,0,2023-08
2023-09-02,P023,Sweets,8,10,600,0,Rainy,Monsoon,Medium,No,Yes,4800.0,4800.0,3000.0,0,1,2023-09
2023-09-03,P023,Sweets,6,9,600,0,Cloudy,Monsoon,Low,No,Yes,3600.0,4714.285714285715,4800.0,0,1,2023-09
2023-09-04,P023,Sweets,11,13,600,0,Rainy,Monsoon,Medium,No,No,6600.0,5228.571428571428,3600.0,0,0,2023-09
2023-09-06,P023,Sweets,4,6,600,0,Rainy,Monsoon,Low,No,No,2400.0,4714.285714285715,6600.0,0,0,2023-09
2023-09-08,P023,Sweets,3,4,600,0,Humid,Monsoon,Low,No,No,1800.0,3685.714285714286,2400.0,0,0,2023-09
2023-09-08,P023,Sweets,11,14,600,20,Humid,Monsoon,Medium,Yes,No,5280.0,3925.714285714286,1800.0,1,0,2023-09
2023-09-13,P023,Sweets,11,12,600,0,Cloudy,Monsoon,Medium,No,No,6600.0,4440.0,5280.0,0,0,2023-09
2023-09-15,P023,Sweets,8,11,600,0,Humid,Monsoon,Medium,No,No,4800.0,4440.0,6600.0,0,0,2023-09
2023-09-15,P023,Sweets,5,6,600,0,Humid,Monsoon,Low,No,No,3000.0,4354.285714285715,4800.0,0,0,2023-09
2023-09-23,P023,Sweets,7,10,600,0,Rainy,Monsoon,Medium,No,Yes,4200.0,4011.4285714285716,3000.0,0,1,2023-09
2023-09-25,P023,Sweets,15,18,600,25,Rainy,Monsoon,High,Yes,No,6750.0,4632.857142857143,4200.0,1,0,2023-09
2023-10-04,P023,Sweets,12,15,600,0,Cloudy,Autumn,Medium,No,No,7200.0,5404.285714285715,6750.0,0,0,2023-10
2023-10-13,P023,Sweets,6,7,600,0,Sunny,Autumn,Low,No,No,3600.0,5164.285714285715,7200.0,0,0,2023-10
2023-10-18,P023,Sweets,3,5,600,0,Pleasant,Autumn,Low,No,No,1800.0,4478.571428571428,3600.0,0,0,2023-10
2023-10-19,P023,Sweets,2,4,600,0,Cloudy,Autumn,Low,No,No,1200.0,3964.285714285714,1800.0,0,0,2023-10
2023-10-20,P023,Sweets,3,4,600,0,Sunny,Autumn,Low,No,No,1800.0,3792.8571428571427,1200.0,0,0,2023-10
2023-10-20,P023,Sweets,8,8,600,0,Sunny,Autumn,Medium,No,No,4800.0,3878.5714285714284,1800.0,0,0,2023-10
2023-10-22,P023,Sweets,8,10,600,0,Pleasant,Autumn,Medium,No,Yes,4800.0,3600.0,4800.0,0,1,2023-10
2023-10-28,P023,Sweets,8,8,600,0,Cloudy,Autumn,Medium,No,Yes,4800.0,3257.1428571428573,4800.0,0,1,2023-10
2023-11-01,P023,Sweets,8,10,600,0,Sunny,Autumn,Medium,No,No,4800.0,3428.5714285714284,4800.0,0,0,2023-11
2023-11-01,P023,Sweets,5,5,600,0,Sunny,Autumn,Low,No,No,3000.0,3600.0,4800.0,0,0,2023-11
2023-11-03,P023,Sweets,16,19,600,15,Pleasant,Autumn,High,Yes,No,8160.0,4594.285714285715,3000.0,1,0,2023-11
2023-11-05,P023,Sweets,11,12,600,20,Pleasant,Autumn,Medium,Yes,Yes,5280.0,5091.428571428572,8160.0,1,1,2023-11
2023-11-05,P023,Sweets,7,7,600,0,Pleasant,Autumn,Medium,No,Yes,4200.0,5005.714285714285,5280.0,0,1,2023-11
2023-11-06,P023,Sweets,9,10,600,0,Pleasant,Autumn,Medium,No,No,5400.0,5091.428571428572,4200.0,0,0,2023-11
2023-11-13,P023,Sweets,3,6,600,0,Pleasant,Autumn,Low,No,No,1800.0,4662.857142857143,5400.0,0,0,2023-11
2023-11-14,P023,Sweets,12,12,600,5,Pleasant,Autumn,Medium,Yes,No,6840.0,4954.285714285715,1800.0,1,0,2023-11
2023-11-15,P023,Sweets,11,13,600,0,Pleasant,Autumn,Medium,No,No,6600.0,5468.571428571428,6840.0,0,0,2023-11
2023-11-18,P023,Sweets,9,11,600,0,Pleasant,Autumn,Medium,No,Yes,5400.0,5074.285714285715,6600.0,0,1,2023-11
2023-11-19,P023,Sweets,5,6,600,0,Pleasant,Autumn,Low,No,Yes,3000.0,4748.571428571428,5400.0,0,1,2023-11
2023-11-21,P023,Sweets,7,9,600,0,Pleasant,Autumn,Medium,No,No,4200.0,4748.571428571428,3000.0,0,0,2023-11
2023-11-28,P023,Sweets,11,12,600,5,Cloudy,Autumn,Medium,Yes,No,6270.0,4872.857142857143,4200.0,1,0,2023-11
2023-11-29,P023,Sweets,8,10,600,20,Cloudy,Autumn,Medium,Yes,No,3840.0,5164.285714285715,6270.0,1,0,2023-11
2023-11-29,P023,Sweets,9,11,600,25,Cloudy,Autumn,Medium,Yes,No,4050.0,4765.714285714285,3840.0,1,0,2023-11
2023-12-01,P023,Sweets,9,12,600,15,Cold,Winter,Medium,Yes,No,4590.0,4478.571428571428,4050.0,1,0,2023-12
2023-12-04,P023,Sweets,5,8,600,0,Cold,Winter,Low,No,No,3000.0,4135.714285714285,4590.0,0,0,2023-12
2023-12-05,P023,Sweets,9,12,600,0,Cold,Winter,Medium,No,No,5400.0,4478.571428571428,3000.0,0,0,2023-12
2023-12-07,P023,Sweets,2,3,600,0,Cold,Winter,Low,No,No,1200.0,4050.0,5400.0,0,0,2023-12
2023-12-14,P023,Sweets,7,9,600,0,Cold,Winter,Medium,No,No,4200.0,3754.285714285714,1200.0,0,0,2023-12
2023-12-16,P023,Sweets,9,9,600,0,Cold,Winter,Medium,No,Yes,5400.0,3977.1428571428573,4200.0,0,1,2023-12
2024-01-04,P023,Sweets,8,9,600,0,Cold,Winter,Medium,No,No,4800.0,4084.285714285714,5400.0,0,0,2024-01
2024-01-09,P023,Sweets,5,8,600,0,Cold,Winter,Low,No,No,3000.0,3857.1428571428573,4800.0,0,0,2024-01
2024-01-16,P023,Sweets,9,11,600,0,Sunny,Winter,Medium,No,No,5400.0,4200.0,3000.0,0,0,2024-01
2024-01-17,P023,Sweets,5,8,600,0,Sunny,Winter,Low,No,No,3000.0,3857.1428571428573,5400.0,0,0,2024-01
2024-01-18,P023,Sweets,7,7,600,0,Cold,Winter,Medium,No,No,4200.0,4285.714285714285,3000.0,0,0,2024-01
2024-01-21,P023,Sweets,9,11,600,0,Cold,Winter,Medium,No,Yes,5400.0,4457.142857142857,4200.0,0,1,2024-01
2024-01-22,P023,Sweets,8,9,600,0,Sunny,Winter,Medium,No,No,4800.0,4371.428571428572,5400.0,0,0,2024-01
2024-01-27,P023,Sweets,8,8,600,0,Cloudy,Winter,Medium,No,Yes,4800.0,4371.428571428572,4800.0,0,1,2024-01
2024-01-27,P023,Sweets,6,8,600,0,Cloudy,Winter,Low,No,Yes,3600.0,4457.142857142857,4800.0,0,1,2024-01
2024-01-27,P023,Sweets,10,11,600,15,Cloudy,Winter,Medium,Yes,Yes,5100.0,4414.285714285715,3600.0,1,1,2024-01
2024-01-28,P023,Sweets,8,8,600,0,Cold,Winter,Medium,No,Yes,4800.0,4671.428571428572,5100.0,0,1,2024-01
2024-02-05,P023,Sweets,5,5,600,0,Sunny,Winter,Low,No,No,3000.0,4500.0,4800.0,0,0,2024-02
2024-02-06,P023,Sweets,8,9,600,20,Cold,Winter,Medium,Yes,No,3840.0,4277.142857142857,3000.0,1,0,2024-02
2024-02-08,P023,Sweets,9,9,600,20,Cold,Winter,Medium,Yes,No,4320.0,4208.571428571428,3840.0,1,0,2024-02
2024-02-11,P023,Sweets,3,4,600,0,Cold,Winter,Low,No,Yes,1800.0,3780.0,4320.0,0,1,2024-02
2024-02-17,P023,Sweets,9,12,600,0,Cold,Winter,Medium,No,Yes,5400.0,4037.1428571428573,1800.0,0,1,2024-02
2024-02-21,P023,Sweets,6,9,600,0,Cold,Winter,Low,No,No,3600.0,3822.8571428571427,5400.0,0,0,2024-02
2024-02-23,P023,Sweets,12,15,600,0,Cold,Winter,Medium,No,No,7200.0,4165.714285714285,3600.0,0,0,2024-02
2024-02-23,P023,Sweets,2,5,600,0,Cold,Winter,Low,No,No,1200.0,3908.5714285714284,7200.0,0,0,2024-02
2024-02-29,P023,Sweets,6,6,600,0,Sunny,Winter,Low,No,No,3600.0,3874.285714285714,1200.0,0,0,2024-02
2024-03-01,P023,Sweets,14,15,600,5,Hot,Summer,High,Yes,No,7980.0,4397.142857142857,3600.0,1,0,2024-03
2024-03-02,P023,Sweets,11,14,600,0,Hot,Summer,Medium,No,Yes,6600.0,5082.857142857143,7980.0,0,1,2024-03
2024-03-03,P023,Sweets,13,15,600,0,Hot,Summer,Medium,No,Yes,7800.0,5425.714285714285,6600.0,0,1,2024-03
2024-03-05,P023,Sweets,11,11,600,0,Sunny,Summer,Medium,No,No,6600.0,5854.285714285715,7800.0,0,0,2024-03
2024-03-05,P023,Sweets,11,13,600,10,Sunny,Summer,Medium,Yes,No,5940.0,5674.285714285715,6600.0,1,0,2024-03
2024-03-12,P023,Sweets,10,13,600,25,Hot,Summer,Medium,Yes,No,4500.0,6145.714285714285,5940.0,1,0,2024-03
2024-03-16,P023,Sweets,9,12,600,10,Sunny,Summer,Medium,Yes,Yes,4860.0,6325.714285714285,4500.0,1,1,2024-03
2024-03-17,P023,Sweets,12,12,600,15,Sunny,Summer,Medium,Yes,Yes,6120.0,6060.0,4860.0,1,1,2024-03
2024-03-25,P023,Sweets,5,6,600,0,Hot,Summer,Low,No,No,3000.0,5545.714285714285,6120.0,0,0,2024-03
2024-03-29,P023,Sweets,3,3,600,0,Hot,Summer,Low,No,No,1800.0,4688.571428571428,3000.0,0,0,2024-03
2024-03-30,P023,Sweets,15,18,600,5,Hot,Summer,High,Yes,Yes,8550.0,4967.142857142857,1800.0,1,1,2024-03
2024-04-04,P023,Sweets,14,17,600,25,Sunny,Summer,High,Yes,No,6300.0,5018.571428571428,8550.0,1,0,2024-04
2024-04-05,P023,Sweets,6,6,600,0,Hot,Summer,Low,No,No,3600.0,4890.0,6300.0,0,0,2024-04
2024-04-07,P023,Sweets,10,13,600,20,Sunny,Summer,Medium,Yes,Yes,4800.0,4881.428571428572,3600.0,1,1,2024-04
2024-04-08,P023,Sweets,8,8,600,0,Hot,Summer,Medium,No,No,4800.0,4692.857142857143,4800.0,0,0,2024-04
2024-04-11,P023,Sweets,12,12,600,0,Sunny,Summer,Medium,No,No,7200.0,5292.857142857143,4800.0,0,0,2024-04
2024-04-11,P023,Sweets,6,6,600,0,Sunny,Summer,Low,No,No,3600.0,5550.0,7200.0,0,0,2024-04
2024-04-13,P023,Sweets,9,9,600,0,Hot,Summer,Medium,No,Yes,5400.0,5100.0,3600.0,0,1,2024-04
2024-04-14,P023,Sweets,5,7,600,0,Hot,Summer,Low,No,Yes,3000.0,4628.571428571428,5400.0,0,1,2024-04
2024-04-15,P023,Sweets,7,10,600,0,Sunny,Summer,Medium,No,No,4200.0,4714.285714285715,3000.0,0,0,2024-04
2024-04-17,P023,Sweets,12,14,600,5,Hot,Summer,Medium,Yes,No,6840.0,5005.714285714285,4200.0,1,0,2024-04
2024-04-20,P023,Sweets,8,11,600,0,Hot,Summer,Medium,No,Yes,4800.0,5005.714285714285,6840.0,0,1,2024-04
2024-04-23,P023,Sweets,2,5,600,0,Hot,Summer,Low,No,No,1200.0,4148.571428571428,4800.0,0,0,2024-04
2024-04-27,P023,Sweets,14,16,600,10,Sunny,Summer,High,Yes,Yes,7560.0,4714.285714285715,1200.0,1,1,2024-04
2024-04-28,P023,Sweets,12,13,600,0,Sunny,Summer,Medium,No,Yes,7200.0,4971.428571428572,7560.0,0,1,2024-04
2024-04-29,P023,Sweets,11,14,600,0,Hot,Summer,Medium,No,No,6600.0,5485.714285714285,7200.0,0,0,2024-04
2024-04-29,P023,Sweets,6,9,600,0,Hot,Summer,Low,No,No,3600.0,5400.0,6600.0,0,0,2024-04
2024-05-04,P023,Sweets,9,10,600,0,Sunny,Summer,Medium,No,Yes,5400.0,5194.285714285715,3600.0,0,1,2024-05
2024-05-05,P023,Sweets,4,6,600,0,Sunny,Summer,Low,No,Yes,2400.0,4851.428571428572,5400.0,0,1,2024-05
2024-05-08,P023,Sweets,8,11,600,0,Hot,Summer,Medium,No,No,4800.0,5365.714285714285,2400.0,0,0,2024-05
2024-05-09,P023,Sweets,10,10,600,0,Hot,Summer,Medium,No,No,6000.0,5142.857142857143,4800.0,0,0,2024-05
2024-05-12,P023,Sweets,9,10,600,0,Hot,Summer,Medium,No,Yes,5400.0,4885.714285714285,6000.0,0,1,2024-05
2024-05-13,P023,Sweets,14,15,600,0,Sunny,Summer,High,No,No,8400.0,5142.857142857143,5400.0,0,0,2024-05
2024-05-17,P023,Sweets,8,11,600,0,Sunny,Summer,Medium,No,No,4800.0,5314.285714285715,8400.0,0,0,2024-05
2024-05-19,P023,Sweets,9,10,600,0,Sunny,Summer,Medium,No,Yes,5400.0,5314.285714285715,4800.0,0,1,2024-05
2024-05-21,P023,Sweets,2,5,600,0,Hot,Summer,Low,No,No,1200.0,5142.857142857143,5400.0,0,0,2024-05
2024-05-22,P023,Sweets,6,6,600,5,Hot,Summer,Low,Yes,No,3420.0,4945.714285714285,1200.0,1,0,2024-05
2024-05-24,P023,Sweets,7,7,600,0,Sunny,Summer,Medium,No,No,4200.0,4688.571428571428,3420.0,0,0,2024-05
2024-05-25,P023,Sweets,8,10,600,0,Sunny,Summer,Medium,No,Yes,4800.0,4602.857142857143,4200.0,0,1,2024-05
2024-05-27,P023,Sweets,7,9,600,0,Hot,Summer,Medium,No,No,4200.0,4002.8571428571427,4800.0,0,0,2024-05
2024-05-30,P023,Sweets,6,7,600,0,Hot,Summer,Low,No,No,3600.0,3831.4285714285716,4200.0,0,0,2024-05
2024-06-01,P023,Sweets,6,9,600,0,Rainy,Monsoon,Low,No,Yes,3600.0,3574.285714285714,3600.0,0,1,2024-06
2024-06-02,P023,Sweets,7,10,600,0,Rainy,Monsoon,Medium,No,Yes,4200.0,4002.8571428571427,3600.0,0,1,2024-06
